work,book_n,line_n,word_n,word,lemma,appositive
Q.S.,3,77,1,τῷ,ὁ,no
Q.S.,3,80,4,τὸ,ὁ,prepositive
Q.S.,3,82,4,τὸ,ὁ,no
Q.S.,3,84,6,οἱ,ὁ,postpositive
Q.S.,3,85,5,οἱ,ὁ,postpositive
Q.S.,3,86,5,τὸ,ὁ,no
Q.S.,3,90,3,ὅ,ὁ,no
Q.S.,3,93,1,οἱ,ὁ,no
Q.S.,3,94,1,οἱ,ὁ,no
Q.S.,3,96,1,τὸν,ὁ,no
Q.S.,3,99,3,τὸν,ὁ,no
Q.S.,3,106,2,τά,ὁ,no
Q.S.,3,111,4,ὁ,ὁ,no
Q.S.,3,129,3,ὁ,ὁ,no
Q.S.,3,131,2,οἱ,ὁ,postpositive
Q.S.,3,133,5,οἱ,ὁ,postpositive
Q.S.,3,138,3,ὁ,ὁ,no
Q.S.,3,139,4,οἱ,ὁ,postpositive
Q.S.,3,141,3,οἱ,ὁ,postpositive
Q.S.,3,144,2,ὁ,ὁ,no
Q.S.,3,152,3,οἱ,ὁ,postpositive
Q.S.,3,154,6,οἱ,ὁ,postpositive
Q.S.,3,156,6,οἱ,ὁ,postpositive
Q.S.,3,159,4,ὁ,ὁ,no
Q.S.,3,161,2,τοὺς,ὁ,no
Q.S.,3,163,4,οἱ,ὁ,postpositive
Q.S.,3,164,3,οἱ,ὁ,postpositive
Q.S.,3,165,5,τοὶ,ὁ,no
Q.S.,3,166,3,ὁ,ὁ,no
Q.S.,3,170,3,τοὶ,ὁ,prepositive
Q.S.,3,179,4,οἱ,ὁ,no
Q.S.,3,183,3,οἱ,ὁ,postpositive
Q.S.,3,189,3,ὁ,ὁ,no
Q.S.,3,196,1,τοῖς,ὁ,no
Q.S.,3,199,5,ὁ,ὁ,no
Q.S.,3,206,1,αἱ,ὁ,no
Q.S.,3,206,6,αἱ,ὁ,no
Q.S.,3,207,1,αἱ,ὁ,no
Q.S.,3,207,6,αἱ,ὁ,no
Q.S.,3,212,3,τοὶ,ὁ,no
Q.S.,3,217,2,οἱ,ὁ,postpositive
Q.S.,3,219,4,τοὶ,ὁ,no
Q.S.,3,220,2,οἱ,ὁ,postpositive
Q.S.,3,222,1,αἱ,ὁ,no
Q.S.,3,223,3,ὁ,ὁ,no
Q.S.,3,224,4,αἱ,ὁ,no
Q.S.,3,226,3,ὁ,ὁ,no
Q.S.,3,227,3,τῶν,ὁ,no
Q.S.,3,233,3,ὅ,ὁ,no
Q.S.,3,235,1,τὴν,ὁ,no
Q.S.,3,237,1,τοῦ,ὁ,no
Q.S.,3,238,6,οἱ,ὁ,postpositive
Q.S.,3,240,3,οἱ,ὁ,postpositive
Q.S.,3,242,3,οἱ,ὁ,postpositive
Q.S.,3,245,2,οἱ,ὁ,postpositive
Q.S.,3,248,5,τῷ,ὁ,no
Q.S.,3,252,1,τὸν,ὁ,no
Q.S.,3,265,8,τοῖς,ὁ,no
Q.S.,3,279,3,ὁ,ὁ,prepositive
Q.S.,3,281,2,ὅ,ὁ,no
Q.S.,3,282,4,οἱ,ὁ,postpositive
Q.S.,3,286,6,τὸν,ὁ,no
Q.S.,3,288,3,ὁ,ὁ,no
Q.S.,3,290,3,οἱ,ὁ,postpositive
Q.S.,3,291,3,οἱ,ὁ,postpositive
Q.S.,3,300,1,τῷ,ὁ,no
Q.S.,3,311,4,ὁ,ὁ,no
Q.S.,3,315,6,οἱ,ὁ,postpositive
Q.S.,3,317,4,ὁ,ὁ,no
Q.S.,3,320,1,τοῦ,ὁ,no
Q.S.,3,328,2,τοὺς,ὁ,no
Q.S.,3,332,1,τῷ,ὁ,no
Q.S.,3,332,7,τὸν,ὁ,no
Q.S.,3,335,2,ὁ,ὁ,no
Q.S.,3,335,8,οἱ,ὁ,postpositive
Q.S.,3,343,1,τῷ,ὁ,no
Q.S.,3,351,1,οἱ,ὁ,no
Q.S.,3,351,3,οἱ,ὁ,postpositive
Q.S.,3,356,2,τοὺς,ὁ,no
Q.S.,3,358,1,οἱ,ὁ,no
Q.S.,3,360,3,τοὶ,ὁ,no
Q.S.,3,369,1,τοὺς,ὁ,no
Q.S.,3,376,3,τὰ,ὁ,prepositive
Q.S.,3,389,4,ὃ,ὁ,no
Q.S.,3,395,3,ὁ,ὁ,no
Q.S.,3,397,3,ἡ,ὁ,no
Q.S.,3,404,4,τοί,ὁ,no
Q.S.,3,405,1,τοὺς,ὁ,no
Q.S.,3,431,1,τὸν,ὁ,no
Q.S.,3,438,1,τόν,ὁ,no
Q.S.,3,453,3,οἱ,ὁ,postpositive
Q.S.,3,459,2,ὁ,ὁ,no
Q.S.,3,460,4,ὁ,ὁ,prepositive
Q.S.,3,473,1,τῷ,ὁ,no
Q.S.,3,479,2,τὰ,ὁ,no
Q.S.,3,482,2,τὸ,ὁ,no
Q.S.,3,483,5,τόν,ὁ,no
Q.S.,3,486,6,τοί,ὁ,no
Q.S.,3,490,3,ὁ,ὁ,prepositive
Q.S.,3,491,3,οἱ,ὁ,postpositive
Q.S.,3,506,1,τοῖς,ὁ,no
Q.S.,3,525,2,τὰ,ὁ,no
Q.S.,3,526,2,ὅ,ὁ,no
Q.S.,3,529,2,τά,ὁ,no
Q.S.,3,529,3,οἱ,ὁ,postpositive
Q.S.,3,533,1,τὸν,ὁ,no
Q.S.,3,550,1,τὰς,ὁ,no
Q.S.,3,558,5,οἱ,ὁ,postpositive
Q.S.,3,574,2,ἡ,ὁ,no
Q.S.,3,576,6,τῆς,ὁ,no
Q.S.,3,589,4,ταὶ,ὁ,no
Q.S.,3,599,5,αἱ,ὁ,no
Q.S.,3,614,2,τὸν,ὁ,no
Q.S.,3,624,6,τὰ,ὁ,no
Q.S.,3,625,3,ὁ,ὁ,no
Q.S.,3,630,4,οἱ,ὁ,postpositive
Q.S.,3,631,7,ἡ,ὁ,no
Q.S.,3,631,9,οἱ,ὁ,postpositive
Q.S.,3,644,1,τῷ,ὁ,no
Q.S.,3,645,3,οἱ,ὁ,postpositive
Q.S.,3,670,7,οἱ,ὁ,bidirectional
Q.S.,3,674,2,τά,ὁ,no
Q.S.,3,674,3,οἱ,ὁ,postpositive
Q.S.,3,696,4,ὁ,ὁ,no
Q.S.,3,701,4,τοῦ,ὁ,no
Q.S.,3,705,1,οἱ,ὁ,no
Q.S.,3,709,1,οἱ,ὁ,no
Q.S.,3,717,1,οἱ,ὁ,no
Q.S.,3,730,1,τοῦ,ὁ,no
Q.S.,3,733,2,τὰ,ὁ,no
Q.S.,3,736,6,οἱ,ὁ,postpositive
Q.S.,3,737,2,τόν,ὁ,no
Q.S.,3,750,3,τὸ,ὁ,prepositive
Q.S.,3,760,4,τοῖσι,ὁ,no
Q.S.,3,761,1,τὸν,ὁ,no
Q.S.,3,765,1,τὸν,ὁ,no
Q.S.,3,765,4,τὸν,ὁ,no
Q.S.,3,771,3,ὅ,ὁ,no
Q.S.,3,775,2,οἱ,ὁ,postpositive
Q.S.,3,782,4,τῆς,ὁ,no
Q.S.,3,783,3,τὰ,ὁ,no
Q.S.,3,783,5,οἱ,ὁ,postpositive
Q.S.,3,785,3,τὰς,ὁ,no
Q.S.,3,785,7,αἱ,ὁ,no
Q.S.,4,4,4,τὸν,ὁ,no
Q.S.,4,7,1,οἱ,ὁ,no
Q.S.,4,10,3,τὸν,ὁ,no
Q.S.,4,11,5,τὰ,ὁ,no
Q.S.,4,18,1,τοὺς,ὁ,no
Q.S.,4,18,4,τὸν,ὁ,no
Q.S.,4,22,5,τοῦ,ὁ,no
Q.S.,4,25a,3,οἱ,ὁ,postpositive
Q.S.,4,39,1,τοὺς,ὁ,no
Q.S.,4,40,1,τοὺς,ὁ,no
Q.S.,4,52,6,οἱ,ὁ,postpositive
Q.S.,4,53,2,οἱ,ὁ,no
Q.S.,4,55,2,τά,ὁ,no
Q.S.,4,56,4,τὴν,ὁ,no
Q.S.,4,59,2,τοῖς,ὁ,no
Q.S.,4,61,2,τὰ,ὁ,no
Q.S.,4,61,6,τὰ,ὁ,no
Q.S.,4,72,1,τοῖσι,ὁ,prepositive
Q.S.,4,93,5,οἱ,ὁ,postpositive
Q.S.,4,101,3,οἱ,ὁ,postpositive
Q.S.,4,102,2,τὸν,ὁ,no
Q.S.,4,113,1,οἱ,ὁ,prepositive
Q.S.,4,114,1,οἱ,ὁ,no
Q.S.,4,115,1,τοῖσι,ὁ,no
Q.S.,4,117,3,τοὶ,ὁ,no
Q.S.,4,120,4,τοῦ,ὁ,no
Q.S.,4,122,2,οἱ,ὁ,postpositive
Q.S.,4,125,1,τῷ,ὁ,no
Q.S.,4,130,6,ἡ,ὁ,prepositive
Q.S.,4,131,2,ὁ,ὁ,no
Q.S.,4,132,1,τόν,ὁ,no
Q.S.,4,132,3,οἱ,ὁ,postpositive
Q.S.,4,140,1,αἱ,ὁ,no
Q.S.,4,144,2,τὰ,ὁ,no
Q.S.,4,145,5,τοὶ,ὁ,prepositive
Q.S.,4,148,2,ὁ,ὁ,no
Q.S.,4,162,2,τὰ,ὁ,no
Q.S.,4,163,8,οἱ,ὁ,postpositive
Q.S.,4,167,9,οἱ,ὁ,postpositive
Q.S.,4,172,6,οἱ,ὁ,postpositive
Q.S.,4,173,2,τούς,ὁ,no
Q.S.,4,176,3,τῇ,ὁ,no
Q.S.,4,178,2,τοὺς,ὁ,no
Q.S.,4,179,2,οἱ,ὁ,no
Q.S.,4,181,7,τῇσι,ὁ,prepositive
Q.S.,4,183,1,τάς,ὁ,no
Q.S.,4,185,1,τῶν,ὁ,no
Q.S.,4,193,1,τοῖσι,ὁ,no
Q.S.,4,195,1,τοὺς,ὁ,no
Q.S.,4,195,6,οἱ,ὁ,no
Q.S.,4,197,1,τῶν,ὁ,no
Q.S.,4,197,7,οἱ,ὁ,no
Q.S.,4,201,2,τὸν,ὁ,no
Q.S.,4,203,1,τῷ,ὁ,no
Q.S.,4,203,7,τοῦ,ὁ,no
Q.S.,4,204,5,αἱ,ὁ,no
Q.S.,4,205,5,οἱ,ὁ,no
Q.S.,4,207,6,οἱ,ὁ,postpositive
Q.S.,4,211,5,οἱ,ὁ,postpositive
Q.S.,4,226,3,ὁ,ὁ,no
Q.S.,4,231,2,τοὶ,ὁ,no
Q.S.,4,231,5,ὁ,ὁ,no
Q.S.,4,237,6,τοὶ,ὁ,no
Q.S.,4,241,4,τοὶ,ὁ,no
Q.S.,4,253,1,τὸν,ὁ,no
Q.S.,4,257,1,οἱ,ὁ,no
Q.S.,4,258,1,οἱ,ὁ,no
Q.S.,4,258,5,ὁ,ὁ,no
Q.S.,4,264,1,τὸ,ὁ,prepositive
Q.S.,4,269,3,τοὶ,ὁ,no
Q.S.,4,272,1,τοῖς,ὁ,no
Q.S.,4,273,3,τὰς,ὁ,no
Q.S.,4,277,7,τῇσι,ὁ,no
Q.S.,4,278,3,ἡ,ὁ,no
Q.S.,4,279,1,ἡ,ὁ,no
Q.S.,4,281,1,ἡ,ὁ,prepositive
Q.S.,4,282,1,τὰς,ὁ,no
Q.S.,4,285,3,οἱ,ὁ,postpositive
Q.S.,4,286,1,τῷ,ὁ,no
Q.S.,4,288,1,τῷ,ὁ,no
Q.S.,4,289,2,τοὺς,ὁ,no
Q.S.,4,291,2,τοὺς,ὁ,no
Q.S.,4,300,3,τοὶ,ὁ,prepositive
Q.S.,4,301,6,τὸν,ὁ,prepositive
Q.S.,4,310,5,οἱ,ὁ,postpositive
Q.S.,4,311,6,ὁ,ὁ,prepositive
Q.S.,4,314,3,τὸ,ὁ,prepositive
Q.S.,4,318,1,τῷ,ὁ,no
Q.S.,4,331,3,οἱ,ὁ,postpositive
Q.S.,4,334,1,τούς,ὁ,no
Q.S.,4,334,2,οἱ,ὁ,postpositive
Q.S.,4,337,3,ὁ,ὁ,no
Q.S.,4,341,6,οἱ,ὁ,no
Q.S.,4,353,2,τῶν,ὁ,no
Q.S.,4,356,1,οἱ,ὁ,no
Q.S.,4,358,1,τὸν,ὁ,no
Q.S.,4,362,4,οἱ,ὁ,postpositive
Q.S.,4,364,6,οἱ,ὁ,postpositive
Q.S.,4,365,2,ὅ,ὁ,no
Q.S.,4,366,3,οἱ,ὁ,postpositive
Q.S.,4,366,5,ὁ,ὁ,no
Q.S.,4,369,5,τοὺς,ὁ,no
Q.S.,4,371,4,τῶν,ὁ,no
Q.S.,4,373,2,τοὶ,ὁ,no
Q.S.,4,375,1,τοὺς,ὁ,no
Q.S.,4,378,2,οἱ,ὁ,no
Q.S.,4,381,2,τοῖς,ὁ,no
Q.S.,4,383,2,τοὺς,ὁ,no
Q.S.,4,386,1,τοὺς,ὁ,no
Q.S.,4,388,4,τήν,ὁ,no
Q.S.,4,390,1,τοὺς,ὁ,no
Q.S.,4,391,3,ὁ,ὁ,no
Q.S.,4,392,5,ἡ,ὁ,no
Q.S.,4,394,1,τῶν,ὁ,no
Q.S.,4,396,2,τῶν,ὁ,no
Q.S.,4,400,2,τά,ὁ,no
Q.S.,4,400,3,οἱ,ὁ,postpositive
Q.S.,4,400,4,τὸ,ὁ,prepositive
Q.S.,4,401,1,τοῖσι,ὁ,no
Q.S.,4,403,1,τῶν,ὁ,no
Q.S.,4,406,2,οἳ,ὁ,no
Q.S.,4,407,1,τῶν,ὁ,no
Q.S.,4,418,2,οἱ,ὁ,postpositive
Q.S.,4,419,3,τὸν,ὁ,no
Q.S.,4,438,1,τὸν,ὁ,no
Q.S.,4,445,1,τόν,ὁ,no
Q.S.,4,452,5,ὁ,ὁ,no
Q.S.,4,456,1,τόν,ὁ,no
Q.S.,4,457,3,οἱ,ὁ,postpositive
Q.S.,4,458,3,τὰ,ὁ,no
Q.S.,4,460,2,τά,ὁ,no
Q.S.,4,463,8,οἱ,ὁ,postpositive
Q.S.,4,465,1,οἱ,ὁ,no
Q.S.,4,466,1,τῶν,ὁ,no
Q.S.,4,467,2,τοὶ,ὁ,no
Q.S.,4,468,2,οἱ,ὁ,postpositive
Q.S.,4,469,3,τὸν,ὁ,no
Q.S.,4,475,2,οἱ,ὁ,postpositive
Q.S.,4,481,4,τὸν,ὁ,prepositive
Q.S.,4,481,6,οἱ,ὁ,prepositive
Q.S.,4,495,4,ὁ,ὁ,no
Q.S.,4,497,4,οἱ,ὁ,postpositive
Q.S.,4,499,5,οἱ,ὁ,postpositive
Q.S.,4,500,1,οἱ,ὁ,no
Q.S.,4,512,1,οἱ,ὁ,no
Q.S.,4,513,2,οἱ,ὁ,no
Q.S.,4,522,6,οἱ,ὁ,no
Q.S.,4,524,2,τοὶ,ὁ,no
Q.S.,4,532,3,οἱ,ὁ,no
Q.S.,4,534,2,ὁ,ὁ,no
Q.S.,4,535,1,τοὺς,ὁ,no
Q.S.,4,536,2,οἱ,ὁ,no
Q.S.,4,542,2,οἱ,ὁ,postpositive
Q.S.,4,548,2,οἱ,ὁ,no
Q.S.,4,550,2,τοῖς,ὁ,no
Q.S.,4,550,7,οἱ,ὁ,no
Q.S.,4,557,5,οἱ,ὁ,prepositive
Q.S.,4,558,5,τῇ,ὁ,no
Q.S.,4,562,2,οἱ,ὁ,no
Q.S.,4,575,4,ὁ,ὁ,no
Q.S.,4,575,6,οἱ,ὁ,postpositive
Q.S.,4,578,3,ὁ,ὁ,no
Q.S.,4,578,6,οἱ,ὁ,postpositive
Q.S.,4,594,3,τό,ὁ,no
Q.S.,5,11,1,τῷ,ὁ,no
Q.S.,5,12,2,τῷ,ὁ,no
Q.S.,5,15,1,τῶν,ὁ,no
Q.S.,5,19,7,τῇσι,ὁ,no
Q.S.,5,32,1,ἡ,ὁ,no
Q.S.,5,33,2,αἱ,ὁ,no
Q.S.,5,34,9,τῇσι,ὁ,no
Q.S.,5,43,2,τὰ,ὁ,no
Q.S.,5,58,4,τῶν,ὁ,no
Q.S.,5,61,1,οἱ,ὁ,no
Q.S.,5,62,2,οἱ,ὁ,no
Q.S.,5,63,1,τῶν,ὁ,no
Q.S.,5,63,6,τοὶ,ὁ,no
Q.S.,5,64,3,τοῖσι,ὁ,no
Q.S.,5,68,1,αἱ,ὁ,no
Q.S.,5,71,3,τὴν,ὁ,no
Q.S.,5,81,1,αἱ,ὁ,no
Q.S.,5,81,6,αἱ,ὁ,no
Q.S.,5,86,1,οἱ,ὁ,no
Q.S.,5,88,1,τοῖς,ὁ,no
Q.S.,5,93,2,τοὶ,ὁ,no
Q.S.,5,102,1,τῇ,ὁ,no
Q.S.,5,103,3,οἱ,ὁ,postpositive
Q.S.,5,106,1,τοὺς,ὁ,no
Q.S.,5,109,1,οἱ,ὁ,no
Q.S.,5,111,4,τὸ,ὁ,no
Q.S.,5,118,1,τοῖς,ὁ,no
Q.S.,5,126,4,οἱ,ὁ,postpositive
Q.S.,5,128,3,τοὶ,ὁ,no
Q.S.,5,133,1,τῷ,ὁ,no
Q.S.,5,135,5,τοὺς,ὁ,no
Q.S.,5,138,1,οἱ,ὁ,no
Q.S.,5,145,1,τῶν,ὁ,no
Q.S.,5,146,4,ὁ,ὁ,no
Q.S.,5,148,8,τὸ,ὁ,prepositive
Q.S.,5,151,3,ὁ,ὁ,no
Q.S.,5,151,6,ὁ,ὁ,no
Q.S.,5,169,2,τόν,ὁ,no
Q.S.,5,170,2,οἱ,ὁ,no
Q.S.,5,173,1,τοὺς,ὁ,no
Q.S.,5,175,3,τοὶ,ὁ,no
Q.S.,5,177,1,τῶν,ὁ,no
Q.S.,5,197,5,τῷ,ὁ,no
Q.S.,5,237,3,τὸν,ὁ,no
Q.S.,5,242,4,τά,ὁ,no
Q.S.,5,265,4,οἱ,ὁ,postpositive
Q.S.,5,270,5,οἱ,ὁ,no
Q.S.,5,291,4,τὸν,ὁ,no
Q.S.,5,296,1,τῶν,ὁ,no
Q.S.,5,297,3,τοὶ,ὁ,no
Q.S.,5,306,3,τὸν,ὁ,no
Q.S.,5,311,4,τὸ,ὁ,no
Q.S.,5,321,1,τοῦ,ὁ,no
Q.S.,5,323,6,οἱ,ὁ,postpositive
Q.S.,5,331,3,ὁ,ὁ,no
Q.S.,5,332,6,οἱ,ὁ,postpositive
Q.S.,5,336,3,οἱ,ὁ,postpositive
Q.S.,5,337,4,τά,ὁ,no
Q.S.,5,338,1,αἱ,ὁ,no
Q.S.,5,341,4,τῇσι,ὁ,no
Q.S.,5,342,4,ὅ,ὁ,no
Q.S.,5,343,5,οἱ,ὁ,postpositive
Q.S.,5,350,2,τὸν,ὁ,no
Q.S.,5,354,3,ὅ,ὁ,no
Q.S.,5,356,2,ὅ,ὁ,no
Q.S.,5,359,2,τὰ,ὁ,no
Q.S.,5,359,6,τὰ,ὁ,prepositive
Q.S.,5,360,3,οἱ,ὁ,postpositive
Q.S.,5,362,3,τά,ὁ,prepositive
Q.S.,5,362,4,οἱ,ὁ,postpositive
Q.S.,5,364,4,ὁ,ὁ,no
Q.S.,5,370,1,τῇ,ὁ,no
Q.S.,5,374,6,οἱ,ὁ,postpositive
Q.S.,5,375,3,ὁ,ὁ,no
Q.S.,5,377,1,τῷ,ὁ,no
Q.S.,5,378,2,οἱ,ὁ,postpositive
Q.S.,5,379,2,ὅ,ὁ,no
Q.S.,5,379,8,οἱ,ὁ,postpositive
Q.S.,5,385,2,τοῦ,ὁ,no
Q.S.,5,391,5,οἱ,ὁ,postpositive
Q.S.,5,393,6,τοὶ,ὁ,prepositive
Q.S.,5,399,1,ἡ,ὁ,no
Q.S.,5,399,7,οἱ,ὁ,postpositive
Q.S.,5,400,3,οἱ,ὁ,postpositive
Q.S.,5,402,4,ἡ,ὁ,no
Q.S.,5,408,2,τὰ,ὁ,no
Q.S.,5,424,10,τὸν,ὁ,no
Q.S.,5,430,3,ὅ,ὁ,no
Q.S.,5,432,2,οἱ,ὁ,no
Q.S.,5,436,4,ὁ,ὁ,no
Q.S.,5,446,3,τοῖς,ὁ,no
Q.S.,5,451,3,οἱ,ὁ,postpositive
Q.S.,5,453,1,ἡ,ὁ,no
Q.S.,5,463,3,οἱ,ὁ,postpositive
Q.S.,5,467,3,τά,ὁ,no
Q.S.,5,474,6,ὅ,ὁ,no
Q.S.,5,483,8,οἱ,ὁ,postpositive
Q.S.,5,484,3,ὁ,ὁ,no
Q.S.,5,485,3,τὸν,ὁ,no
Q.S.,5,488,6,οἱ,ὁ,postpositive
Q.S.,5,495,1,αἱ,ὁ,no
Q.S.,5,501,2,τὸν,ὁ,no
Q.S.,5,502,2,ὁ,ὁ,no
Q.S.,5,507,2,ὅ,ὁ,no
Q.S.,5,526,1,ἡ,ὁ,no
Q.S.,5,526,3,οἱ,ὁ,postpositive
Q.S.,5,528,2,ὁ,ὁ,no
Q.S.,5,529,1,ἡ,ὁ,no
Q.S.,5,534,1,τῷ,ὁ,no
Q.S.,5,536,3,τὰ,ὁ,prepositive
Q.S.,5,537,4,τὸ,ὁ,prepositive
Q.S.,5,542,7,τὸ,ὁ,prepositive
Q.S.,5,549,3,τὰ,ὁ,no
Q.S.,5,558,4,ὅ,ὁ,no
Q.S.,5,579,4,τῆς,ὁ,no
Q.S.,5,581,6,οἱ,ὁ,postpositive
Q.S.,5,590,5,οἱ,ὁ,postpositive
Q.S.,5,616,3,ὅ,ὁ,no
Q.S.,5,616,4,οἱ,ὁ,postpositive
Q.S.,5,625,4,τοῖσι,ὁ,no
Q.S.,5,625,6,τόν,ὁ,no
Q.S.,5,627,2,τὸ,ὁ,no
Q.S.,5,629,2,τὸ,ὁ,no
Q.S.,5,631,1,τόν,ὁ,no
Q.S.,5,633,4,οἱ,ὁ,postpositive
Q.S.,5,639,4,ὁ,ὁ,no
Q.S.,5,641,3,τὸ,ὁ,prepositive
Q.S.,5,647,5,οἱ,ὁ,postpositive
Q.S.,5,649,3,οἱ,ὁ,postpositive
Q.S.,5,660,1,οἱ,ὁ,no
Q.S.,6,4,1,τοὶ,ὁ,no
Q.S.,6,12,4,τοὺς,ὁ,no
Q.S.,6,22,1,τῶν,ὁ,no
Q.S.,6,27,4,οἱ,ὁ,postpositive
Q.S.,6,29,2,τὰ,ὁ,no
Q.S.,6,32,7,οἱ,ὁ,postpositive
Q.S.,6,38,2,τὰ,ὁ,no
Q.S.,6,43,5,τῶνπερ,ὁ,no
Q.S.,6,48,2,οἱ,ὁ,postpositive
Q.S.,6,57,1,τοῖσι,ὁ,no
Q.S.,6,62,4,τὸ,ὁ,no
Q.S.,6,89,2,οἱ,ὁ,postpositive
Q.S.,6,94,5,τοὶ,ὁ,no
Q.S.,6,95,3,τὸ,ὁ,no
Q.S.,6,106,3,τοὶ,ὁ,prepositive
Q.S.,6,114,1,τοὺς,ὁ,no
Q.S.,6,115,7,τοῖσι,ὁ,no
Q.S.,6,119,1,τοῖσι,ὁ,prepositive
Q.S.,6,121,2,οἱ,ὁ,bidirectional
Q.S.,6,124,3,οἱ,ὁ,postpositive
Q.S.,6,127,2,τοῦ,ὁ,no
Q.S.,6,129,3,τοῦ,ὁ,no
Q.S.,6,131,4,ὁ,ὁ,prepositive
Q.S.,6,133,1,τὸν,ὁ,no
Q.S.,6,134,1,τοῦ,ὁ,no
Q.S.,6,135,1,τὸν,ὁ,no
Q.S.,6,143,1,τοῦ,ὁ,no
Q.S.,6,146,6,οἱ,ὁ,postpositive
Q.S.,6,149,3,ὁ,ὁ,no
Q.S.,6,149,5,οἱ,ὁ,postpositive
Q.S.,6,160,10,τῷ,ὁ,no
Q.S.,6,165,5,τά,ὁ,no
Q.S.,6,167,1,οἱ,ὁ,no
Q.S.,6,175,3,ἣ,ὁ,no
Q.S.,6,184,4,ὁ,ὁ,no
Q.S.,6,190,2,ὅ,ὁ,no
Q.S.,6,190,6,τοὶ,ὁ,no
Q.S.,6,198,2,οἱ,ὁ,postpositive
Q.S.,6,202,3,ὁ,ὁ,no
Q.S.,6,203,6,οἱ,ὁ,postpositive
Q.S.,6,206,6,οἱ,ὁ,postpositive
Q.S.,6,210,5,οἱ,ὁ,postpositive
Q.S.,6,212,3,οἱ,ὁ,postpositive
Q.S.,6,217,2,ὁ,ὁ,no
Q.S.,6,218,5,ὁ,ὁ,no
Q.S.,6,225,2,τὴν,ὁ,no
Q.S.,6,227,6,αἱ,ὁ,no
Q.S.,6,228,5,αἱ,ὁ,no
Q.S.,6,230,1,τῇσι,ὁ,no
Q.S.,6,234,1,τῷ,ὁ,no
Q.S.,6,238,5,οἱ,ὁ,no
Q.S.,6,238,7,οἱ,ὁ,postpositive
Q.S.,6,240,3,ὁ,ὁ,no
Q.S.,6,242,3,τὴν,ὁ,no
Q.S.,6,244,6,αἱ,ὁ,no
Q.S.,6,247,3,τάς,ὁ,no
Q.S.,6,252,3,οἱ,ὁ,postpositive
Q.S.,6,254,4,οἱ,ὁ,postpositive
Q.S.,6,258,4,ταὶ,ὁ,no
Q.S.,6,262a,2,ὁ,ὁ,no
Q.S.,6,271,6,οἱ,ὁ,postpositive
Q.S.,6,276,3,οἱ,ὁ,no
Q.S.,6,277,1,τὰς,ὁ,no
Q.S.,6,277,7,οἱ,ὁ,no
Q.S.,6,297,1,τὸν,ὁ,no
Q.S.,6,303,1,τῷ,ὁ,no
Q.S.,6,308,4,ὁ,ὁ,no
Q.S.,6,318,4,τοῖσι,ὁ,no
Q.S.,6,320,1,τοὺς,ὁ,no
Q.S.,6,327,3,τοῖσιν,ὁ,no
Q.S.,6,328,1,τῶν,ὁ,no
Q.S.,6,335,2,τῶν,ὁ,prepositive
Q.S.,6,348,2,τῶν,ὁ,no
Q.S.,6,357,1,οἱ,ὁ,no
Q.S.,6,357,7,οἱ,ὁ,no
Q.S.,6,360,3,οἱ,ὁ,no
Q.S.,6,361,1,οἱ,ὁ,no
Q.S.,6,366,4,τοὶ,ὁ,no
Q.S.,6,368,4,τοῖσι,ὁ,no
Q.S.,6,370,4,οἱ,ὁ,postpositive
Q.S.,6,372,2,ὅ,ὁ,no
Q.S.,6,374,4,ὁ,ὁ,no
Q.S.,6,375,3,οἱ,ὁ,postpositive
Q.S.,6,375,8,οἱ,ὁ,postpositive
Q.S.,6,381,2,ἡ,ὁ,no
Q.S.,6,384,1,τῷ,ὁ,no
Q.S.,6,391,3,τοῦ,ὁ,no
Q.S.,6,392,3,ὅ,ὁ,no
Q.S.,6,392,4,οἱ,ὁ,postpositive
Q.S.,6,399,1,τὰ,ὁ,no
Q.S.,6,401,4,ὁ,ὁ,no
Q.S.,6,405,1,τοῦ,ὁ,no
Q.S.,6,406,2,ὁ,ὁ,no
Q.S.,6,411,3,οἱ,ὁ,postpositive
Q.S.,6,412,3,οἱ,ὁ,postpositive
Q.S.,6,416,3,τῷ,ὁ,no
Q.S.,6,421,1,τοῖς,ὁ,no
Q.S.,6,425,3,τὸν,ὁ,no
Q.S.,6,425,5,ὅ,ὁ,no
Q.S.,6,428,4,τῷ,ὁ,no
Q.S.,6,430,1,τὸν,ὁ,no
Q.S.,6,436,6,τοῦ,ὁ,no
Q.S.,6,440,6,τὸν,ὁ,no
Q.S.,6,442,3,ὅ,ὁ,no
Q.S.,6,459,6,οἱ,ὁ,postpositive
Q.S.,6,461,6,οἱ,ὁ,postpositive
Q.S.,6,471,3,τὸ,ὁ,no
Q.S.,6,482,4,τὰ,ὁ,no
Q.S.,6,484,1,τῷ,ὁ,no
Q.S.,6,485,1,ἡ,ὁ,no
Q.S.,6,486,2,ἡ,ὁ,no
Q.S.,6,487,1,τῇ,ὁ,no
Q.S.,6,488,1,ἡ,ὁ,prepositive
Q.S.,6,491,2,τὰ,ὁ,no
Q.S.,6,507,3,οἱ,ὁ,postpositive
Q.S.,6,507,6,ὁ,ὁ,no
Q.S.,6,509,4,ὁ,ὁ,no
Q.S.,6,512,3,ὁ,ὁ,no
Q.S.,6,513,1,τοὺς,ὁ,no
Q.S.,6,519,1,τοῖς,ὁ,no
Q.S.,6,520,3,οἱ,ὁ,postpositive
